"CUSTOMER_ID","CONTACT_LAST_NAME","CONTACT_FIRST_NAME","STATE","AGE","MARITAL_STATUS","GENDER","NUMBER_OF_DEPENDENTS","ASSIGNED_RISK_PROFILE_ID","ASSIGNED_RISK_PROFILE","TOTAL_ASSETS"
949,"Ward","Zeus","Maine",34,"Married","Female",4,3,"AVERAGE TOLERANCE",8860046.39
958,"Morin","Aileen","Virginia",34,"Single","Male",4,4,"ABOVE AVG TOLERANCE",3695118.48
1001,"Oneil","Brenda","Minnesota",34,"Single","Male",3,4,"ABOVE AVG TOLERANCE",5612477.77
1002,"Pittman","Tamara","Michigan",34,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2988254.4
1005,"York","Ori","Indiana",34,"","Male",3,4,"ABOVE AVG TOLERANCE",3151433.92
1015,"Boyer","Hayfa","Virginia",34,"Married","Male",2,3,"AVERAGE TOLERANCE",1382680.7
1027,"Newman","Lenore","Michigan",34,"","Female",2,4,"ABOVE AVG TOLERANCE",6505762.32
1034,"Woods","Shaine","Colorado",34,"","Female",2,4,"ABOVE AVG TOLERANCE",7044542.28
1045,"Olsen","Shelly","Florida",34,"Married","Male",2,3,"AVERAGE TOLERANCE",6547490.98
1145,"Osborn","Axel","Florida",35,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",1529707.68
1153,"Clements","Nichole","Florida",35,"Single","",5,4,"ABOVE AVG TOLERANCE",7062670.53
1166,"Luna","Kendall","California",35,"Married","Female",4,4,"ABOVE AVG TOLERANCE",8448401.09
1200,"Vargas","Xerxes","California",35,"Single","",4,3,"AVERAGE TOLERANCE",5784453.45
1205,"Buchanan","Cade","California",35,"Married","Male",3,3,"AVERAGE TOLERANCE",5652461.28
1245,"Schultz","Julian","Massachusetts",35,"","Female",2,3,"AVERAGE TOLERANCE",5644856.28
1251,"Carrillo","Wanda","Indiana",35,"Married","Male",2,3,"AVERAGE TOLERANCE",2844918.05
1256,"Garza","Melanie","Ohio",35,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4631188.03
1260,"Mcfadden","Freya","Florida",35,"","Male",2,4,"ABOVE AVG TOLERANCE",5319678.56
1272,"Shields","Kai","Florida",35,"Single","",2,3,"AVERAGE TOLERANCE",3726932.22
1386,"Meyers","Kiona","Virginia",36,"Single","Male",5,4,"ABOVE AVG TOLERANCE",2550928.52
1391,"Rivas","Alexa","Florida",36,"","Male",5,4,"ABOVE AVG TOLERANCE",6272298.16
1396,"Turner","Daquan","Louisiana",36,"Single","",5,4,"ABOVE AVG TOLERANCE",4142001.42
1407,"Jennings","Laura","Oregon",36,"Married","Female",4,3,"AVERAGE TOLERANCE",6241013.86
1413,"Myers","Norman","Ohio",36,"Married","Female",4,3,"AVERAGE TOLERANCE",8331257.52
1428,"Clements","Hayfa","Washington",36,"Married","Male",3,3,"AVERAGE TOLERANCE",4249523.23
1460,"Snow","Ross","Nevada",36,"Married","Male",3,3,"AVERAGE TOLERANCE",5196724.99
1461,"Sullivan","Nadine","Virginia",36,"Single","Male",3,4,"ABOVE AVG TOLERANCE",5336015.84
1463,"Cunningham","Jeremy","Oregon",36,"Single","",3,3,"AVERAGE TOLERANCE",5614918.38
1464,"Lewis","Branden","Ohio",36,"Single","",3,4,"ABOVE AVG TOLERANCE",5064235.56
1471,"Hooper","Rhonda","Illinois",36,"","Female",2,3,"AVERAGE TOLERANCE",6070951.08
1480,"Boone","Jack","California",36,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4586179.47
1489,"Holloway","Nero","Illinois",36,"Married","Male",2,3,"AVERAGE TOLERANCE",4787765.76
1612,"Parker","Lois","Oregon",37,"","Male",5,4,"ABOVE AVG TOLERANCE",4438393.68
1613,"Reid","Victoria","Maryland",37,"Married","Male",5,3,"AVERAGE TOLERANCE",5127849.41
1616,"Riddle","Lars","Texas",37,"Single","Male",5,4,"ABOVE AVG TOLERANCE",3522945.1
1619,"Skinner","Leroy","Texas",37,"Single","Male",5,4,"ABOVE AVG TOLERANCE",4446738.79
2290,"Lawson","Kermit","Alaska",40,"Single","",5,3,"AVERAGE TOLERANCE",7011039.03
2307,"Alston","Raphael","Massachusetts",40,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2853625.33
2318,"Emerson","Macaulay","Virginia",40,"","Male",4,4,"ABOVE AVG TOLERANCE",5765088.03
2325,"Osborne","Zelenia","Georgia",40,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",3015743.98
2332,"Ross","Isabella","Florida",40,"Single","",4,2,"BELOW AVG TOLERANCE",5961229.96
2357,"Puckett","Aurora","Pennsylvania",40,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2326525.04
2367,"Ross","Althea","Georgia",40,"Married","",3,3,"AVERAGE TOLERANCE",8754747.41
2374,"Obrien","Maryam","California",40,"Married","Female",2,2,"BELOW AVG TOLERANCE",8888247.09
2375,"Oneil","Jessamine","Nevada",40,"Married","Female",2,2,"BELOW AVG TOLERANCE",7237088.97
2379,"Salazar","Jerome","Maine",40,"","Female",2,4,"ABOVE AVG TOLERANCE",10089918.18
2381,"Weiss","Hedy","Florida",40,"","Female",2,4,"ABOVE AVG TOLERANCE",4313058.94
2383,"Adams","Marny","Florida",40,"Married","Male",2,3,"AVERAGE TOLERANCE",6049531.06
2396,"Simon","Ryan","California",40,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4783624.65
2398,"York","Vivien","California",40,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2842829.52
2480,"Lang","Aquila","Connecticut",41,"Single","Male",5,5,"HIGH RISK",4092296.31
2487,"Warren","Brendan","California",41,"","Male",5,4,"ABOVE AVG TOLERANCE",2443289.02
2507,"Mcintyre","Kyra","Indiana",41,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2313477.27
2516,"Stephens","Karyn","Texas",41,"Single","Male",4,4,"ABOVE AVG TOLERANCE",5115265.38
2524,"Chase","Tyler","Indiana",41,"","Male",3,4,"ABOVE AVG TOLERANCE",3938315.82
2551,"Willis","Larissa","Georgia",41,"","Male",3,4,"ABOVE AVG TOLERANCE",5114055.85
2555,"Cantrell","Hilel","Texas",41,"Married","Male",2,2,"BELOW AVG TOLERANCE",7405785.01
2561,"Murray","Dorothy","Georgia",41,"Married","Female",2,2,"BELOW AVG TOLERANCE",8198050.61
2570,"Harvey","Molly","Texas",41,"","Male",2,4,"ABOVE AVG TOLERANCE",5179927.28
2579,"Parrish","Anastasia","Texas",41,"Married","Male",2,4,"ABOVE AVG TOLERANCE",9030476.72
2582,"Woods","Melanie","Michigan",41,"Divorced","Male",2,3,"AVERAGE TOLERANCE",1845757.9
2676,"Irwin","Ruth","Georgia",42,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2708234.76
2677,"Mcleod","Hedwig","Idaho",42,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",1651995.84
2680,"Rush","Kylie","Massachusetts",42,"Divorced","Male",5,3,"AVERAGE TOLERANCE",1750004.74
2691,"Gonzales","Yuli","Florida",42,"Married","Female",4,3,"AVERAGE TOLERANCE",8192705.86
2706,"Clements","Carl","California",42,"Single","Male",4,4,"ABOVE AVG TOLERANCE",3923014
2711,"Long","Isadora","Virginia",42,"Married","Male",4,2,"BELOW AVG TOLERANCE",6663050.06
2724,"Allison","Bruno","Connecticut",42,"","Male",3,4,"ABOVE AVG TOLERANCE",4448989.78
2727,"Cote","Jenna","Pennsylvania",42,"Single","Male",3,4,"ABOVE AVG TOLERANCE",3321798.16
2754,"Lopez","Xaviera","Indiana",42,"Married","Male",3,4,"ABOVE AVG TOLERANCE",6993863.92
2762,"Rojas","Kyle","Indiana",42,"Married","",3,3,"AVERAGE TOLERANCE",8441506.65
2767,"Harper","Brody","Delaware",42,"","Female",2,4,"ABOVE AVG TOLERANCE",7912607.33
2768,"Harris","Alma","Florida",42,"","Female",2,2,"BELOW AVG TOLERANCE",9240414.22
2776,"Wood","Darryl","Florida",42,"","Female",2,2,"BELOW AVG TOLERANCE",10454562.62
2782,"Galloway","Eaton","Virginia",42,"Married","Male",2,3,"AVERAGE TOLERANCE",7452909.34
2895,"Hutchinson","Alisa","Kentucky",43,"Single","",5,3,"AVERAGE TOLERANCE",8949588.53
2905,"Macdonald","Tad","Georgia",43,"","Female",4,3,"AVERAGE TOLERANCE",4667721.17
3590,"Williamson","Serina","Ohio",46,"Married","Female",4,3,"AVERAGE TOLERANCE",4722082.03
3591,"Acosta","Stephanie","California",46,"Married","Male",4,3,"AVERAGE TOLERANCE",8535405.12
3592,"Cervantes","Chanda","Delaware",46,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",1881684.95
3634,"Mcneil","Hermione","Oregon",46,"Married","Male",3,4,"ABOVE AVG TOLERANCE",7068883.97
3636,"Owen","Marny","Nebraska",46,"Single","Male",3,3,"AVERAGE TOLERANCE",5120619.37
3650,"Glass","Chandler","Oklahoma",46,"Married","Female",2,2,"BELOW AVG TOLERANCE",7058500.1
3658,"Casey","India","Nevada",46,"Divorced","Male",2,3,"AVERAGE TOLERANCE",2469476.1
3663,"Jensen","Timothy","Kentucky",46,"Married","Male",2,3,"AVERAGE TOLERANCE",3022825.45
3783,"Fuller","Melyssa","Maine",47,"Single","",5,5,"HIGH RISK",3908462.58
3809,"Dudley","Theodore","Florida",47,"Married","Male",4,3,"AVERAGE TOLERANCE",4458997.29
3812,"Gregory","Lysandra","Florida",47,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2212461.86
3814,"Kidd","Price","Michigan",47,"Divorced","Male",4,3,"AVERAGE TOLERANCE",1646897.08
3815,"Moran","Willa","Maryland",47,"Divorced","Male",4,5,"HIGH RISK",1899468.68
3843,"Mason","Paloma","Tennessee",47,"Married","Male",3,3,"AVERAGE TOLERANCE",5200876.35
3859,"Erickson","Thaddeus","Texas",47,"","Female",2,3,"AVERAGE TOLERANCE",3406287.46
3863,"Morgan","Plato","Florida",47,"","Female",2,3,"AVERAGE TOLERANCE",6660217.75
3880,"Mercado","Jenette","Florida",47,"Single","Male",2,4,"ABOVE AVG TOLERANCE",7232932.8
3974,"Jackson","Briar","Indiana",48,"Single","Male",5,4,"ABOVE AVG TOLERANCE",5671103.73
3975,"Jenkins","Fallon","Washington",48,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2376686.62
3977,"Mclaughlin","Nicole","Wisconsin",48,"Divorced","Male",5,3,"AVERAGE TOLERANCE",2746326.4
3978,"Moreno","Geraldine","Illinois",48,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2706334.41
3997,"Johnston","Zane","Washington",48,"Married","Female",4,3,"AVERAGE TOLERANCE",6643053.49
4008,"Bush","Amir","Wisconsin",48,"","Male",4,4,"ABOVE AVG TOLERANCE",2405008.59
4009,"Cline","Cole","Alabama",48,"Single","Male",4,4,"ABOVE AVG TOLERANCE",4933409.5
4012,"Goodman","Quyn","Pennsylvania",48,"Married","Male",4,4,"ABOVE AVG TOLERANCE",7371934.1
4051,"Hopkins","Jocelyn","Florida",48,"Married","Male",3,3,"AVERAGE TOLERANCE",5178167.38
4060,"Singleton","Lucas","Pennsylvania",48,"Single","",3,4,"ABOVE AVG TOLERANCE",2771066.13
4061,"Welch","Jael","Wisconsin",48,"Single","",3,5,"HIGH RISK",6687543.66
4082,"George","Zia","Maine",48,"Married","Male",2,2,"BELOW AVG TOLERANCE",2461741.4
4085,"Lynn","Brenden","Kentucky",48,"Single","Male",2,3,"AVERAGE TOLERANCE",6559469.21
4170,"Simmons","Fuller","California",49,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",3680386.02
4172,"Snow","Eugenia","Minnesota",49,"","Male",5,4,"ABOVE AVG TOLERANCE",4481183.07
4193,"Byrd","Mufutau","Florida",49,"Married","Male",4,3,"AVERAGE TOLERANCE",5212701.54
2927,"Maxwell","Felicia","Indiana",43,"Married","Male",4,3,"AVERAGE TOLERANCE",6835320.42
2929,"Oneal","Patience","Massachusetts",43,"Divorced","Male",4,3,"AVERAGE TOLERANCE",2190027.53
2942,"Barnes","Yoshi","California",43,"Married","Male",3,3,"AVERAGE TOLERANCE",5396049.02
2968,"Moreno","Tara","Maine",43,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",3039093.02
2970,"Oliver","Amal","Indiana",43,"Married","Male",3,2,"BELOW AVG TOLERANCE",6250152.91
2972,"Pope","Yetta","Wyoming",43,"Single","Male",3,3,"AVERAGE TOLERANCE",3784059.25
2982,"Harrell","Karleigh","Maryland",43,"Married","Female",2,3,"AVERAGE TOLERANCE",9516716.66
2985,"Lowe","Sacha","Wisconsin",43,"","Female",2,4,"ABOVE AVG TOLERANCE",11481071.84
2992,"Bird","Bert","Maryland",43,"Single","Male",2,3,"AVERAGE TOLERANCE",4872573.06
3000,"Pickett","Guinevere","Maryland",43,"Single","Male",2,4,"ABOVE AVG TOLERANCE",5753739.35
3112,"Hurley","Jermaine","Maryland",44,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2256219.86
3122,"Tanner","Autumn","Indiana",44,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",3132728.28
3190,"Landry","Germane","Wisconsin",44,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2259016.41
3191,"Lewis","Mary","Oregon",44,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2477400.15
3192,"Marshall","Galvin","Massachusetts",44,"Divorced","Male",3,3,"AVERAGE TOLERANCE",2459724.35
3193,"Mcmahon","Hector","California",44,"Single","Male",3,4,"ABOVE AVG TOLERANCE",3657993.7
3201,"Sullivan","Jameson","Colorado",44,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",1962164.56
3202,"Wong","Breanna","Florida",44,"Single","Male",3,4,"ABOVE AVG TOLERANCE",4559161.15
3204,"Ayers","Olga","Florida",44,"Single","Male",2,4,"ABOVE AVG TOLERANCE",5437638.59
3211,"Lucas","Armand","Florida",44,"Married","Female",2,2,"BELOW AVG TOLERANCE",7883249.46
3226,"Gibbs","TaShya","California",44,"Single","Male",2,3,"AVERAGE TOLERANCE",5849151.74
3231,"Newton","Isadora","Florida",44,"Married","Male",2,3,"AVERAGE TOLERANCE",7275342.63
3344,"Jenkins","Teegan","California",45,"Single","Male",5,3,"AVERAGE TOLERANCE",2457167.17
3346,"Macdonald","Francis","Wisconsin",45,"Married","Male",5,3,"AVERAGE TOLERANCE",5726655.68
3350,"Vaughn","Aileen","Minnesota",45,"Married","Male",5,3,"AVERAGE TOLERANCE",8157973.09
3361,"Hickman","Cameron","Minnesota",45,"","Female",4,3,"AVERAGE TOLERANCE",6017184.23
3368,"Potter","Rudyard","Virginia",45,"Married","Female",4,3,"AVERAGE TOLERANCE",4178443.74
3385,"Ortega","Denton","Virginia",45,"Single","Male",4,4,"ABOVE AVG TOLERANCE",4637807.55
3394,"Morris","Matthew","Texas",45,"Married","",4,3,"AVERAGE TOLERANCE",6491760.66
3417,"Hendricks","Lamar","Pennsylvania",45,"Married","Male",3,2,"BELOW AVG TOLERANCE",4321964.06
3420,"Lester","Murphy","Michigan",45,"","Male",3,4,"ABOVE AVG TOLERANCE",6647980.42
3422,"Parrish","Shafira","Pennsylvania",45,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",1349653.45
3434,"Fox","Marah","Ohio",45,"","Female",2,4,"ABOVE AVG TOLERANCE",8985665.84
3436,"Hebert","Noah","Delaware",45,"","Female",2,2,"BELOW AVG TOLERANCE",9092665.55
3454,"Mullins","Rana","Pennsylvania",45,"Married","Male",2,3,"AVERAGE TOLERANCE",8306330.95
1626,"Erickson","Igor","Montana",37,"Single","",5,3,"AVERAGE TOLERANCE",4150415.25
1628,"Marshall","Vera","Indiana",37,"Married","",5,3,"AVERAGE TOLERANCE",11037734.4
1629,"Quinn","Paula","Maryland",37,"Single","",5,4,"ABOVE AVG TOLERANCE",5799407.31
1637,"Langley","Oscar","Florida",37,"Married","Female",4,3,"AVERAGE TOLERANCE",6662061.36
1638,"Mccormick","Dahlia","Texas",37,"","Female",4,3,"AVERAGE TOLERANCE",9030012.96
1656,"Odom","Yasir","Kentucky",37,"Single","Male",4,4,"ABOVE AVG TOLERANCE",3094850.44
1691,"Rosario","Pandora","Florida",37,"Married","Male",3,3,"AVERAGE TOLERANCE",4020039.46
1697,"Sawyer","Kelsie","Massachusetts",37,"Married","",3,3,"AVERAGE TOLERANCE",7538475
1704,"Dunlap","Adara","Georgia",37,"Married","Female",2,3,"AVERAGE TOLERANCE",9607066.72
1719,"Carlson","Nissim","Virginia",37,"","Male",2,4,"ABOVE AVG TOLERANCE",4688510.56
1721,"Curry","Lara","Texas",37,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4566444.34
1726,"Hammond","Eden","Ohio",37,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3065020.7
1737,"Wiggins","Eagan","Florida",37,"Married","Male",2,3,"AVERAGE TOLERANCE",5275048.98
1856,"Mercado","Hollee","Nevada",38,"Married","Female",4,3,"AVERAGE TOLERANCE",5103437.33
1860,"Sullivan","Scarlett","Wisconsin",38,"Married","Female",4,3,"AVERAGE TOLERANCE",7239436.85
1875,"Knight","Medge","California",38,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2155709.12
1882,"Byrd","Anastasia","Florida",38,"Single","Male",3,4,"ABOVE AVG TOLERANCE",5053427.07
1906,"Meadows","Lars","Virginia",38,"Single","Male",3,4,"ABOVE AVG TOLERANCE",3551858.21
1908,"Powers","Buffy","Delaware",38,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",1509490.56
1910,"Salinas","Barbara","Alaska",38,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2089770.56
1919,"Wilkerson","Dawn","Wisconsin",38,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",1328587.2
1922,"James","Nehru","Delaware",38,"Single","",3,4,"ABOVE AVG TOLERANCE",8015354.64
1929,"Hanson","Bell","Maryland",38,"Married","Female",2,2,"BELOW AVG TOLERANCE",8499467.52
1940,"Schmidt","Deacon","Maryland",38,"Married","Female",2,3,"AVERAGE TOLERANCE",7728282.58
1943,"Wolfe","Ciara","Maine",38,"Married","Female",2,2,"BELOW AVG TOLERANCE",11721613.39
1948,"Charles","Ezekiel","Maryland",38,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2016852.52
1953,"Hoover","Kiara","Delaware",38,"Married","Male",2,3,"AVERAGE TOLERANCE",5316996.09
1958,"Monroe","Amelia","Florida",38,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3674254.4
2084,"Hogan","Azalia","Wyoming",39,"Married","Male",5,3,"AVERAGE TOLERANCE",6636588.48
2096,"Strickland","Brooke","Alaska",39,"Single","",5,3,"AVERAGE TOLERANCE",4769694.18
2105,"Joyce","Joelle","California",39,"Single","Female",4,4,"ABOVE AVG TOLERANCE",6244314.19
2112,"Burris","Anthony","Virginia",39,"Married","Male",4,3,"AVERAGE TOLERANCE",6433175.12
2114,"Daniels","Salvador","Florida",39,"Married","Male",4,3,"AVERAGE TOLERANCE",3444103.4
2119,"Morin","Lucius","California",39,"Married","Male",4,3,"AVERAGE TOLERANCE",4122935.43
2124,"Russell","Nolan","Arizona",39,"Single","",4,3,"AVERAGE TOLERANCE",3694809.69
2126,"Allen","Talon","Pennsylvania",39,"","Male",3,4,"ABOVE AVG TOLERANCE",5581601.68
2155,"Ware","Gary","Oregon",39,"Single","Male",3,4,"ABOVE AVG TOLERANCE",1991101.53
2157,"Benson","Brody","Ohio",39,"Single","",3,3,"AVERAGE TOLERANCE",2581107.48
2168,"Kidd","Baxter","Georgia",39,"Married","Female",2,3,"AVERAGE TOLERANCE",5922557.28
2170,"Morales","Charissa","Florida",39,"Single","Female",2,4,"ABOVE AVG TOLERANCE",6014712.24
2171,"Price","Tyler","Massachusetts",39,"","Female",2,4,"ABOVE AVG TOLERANCE",7873960.32
2179,"Dale","Whilemina","Florida",39,"","Male",2,4,"ABOVE AVG TOLERANCE",5818218.88
2183,"Mcguire","Barbara","Florida",39,"Married","Male",2,3,"AVERAGE TOLERANCE",4222489.44
5514,"Byers","Lisandra","Oregon",55,"","Male",2,4,"ABOVE AVG TOLERANCE",6600224.16
5516,"Delaney","Beatrice","Florida",55,"Married","Female",2,3,"AVERAGE TOLERANCE",10030518.83
5517,"Fisher","Sonia","Delaware",55,"Married","Female",2,3,"AVERAGE TOLERANCE",4158742.87
5537,"Parrish","Amela","Wyoming",55,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4959339.79
5540,"Tyler","Jane","Indiana",55,"Divorced","Male",2,5,"HIGH RISK",2657570.06
5545,"Burt","Amir","Massachusetts",55,"Married","",2,3,"AVERAGE TOLERANCE",3730732.85
4236,"Barrett","Cora","California",49,"Married","",3,3,"AVERAGE TOLERANCE",7748481.97
4246,"Goodman","Scott","Massachusetts",49,"Married","Female",2,3,"AVERAGE TOLERANCE",10323531.51
4252,"Robertson","Melanie","Delaware",49,"Married","Female",2,3,"AVERAGE TOLERANCE",7759078.59
4262,"Cunningham","Eve","California",49,"Divorced","Male",2,5,"HIGH RISK",2277241.9
4268,"Joseph","Cally","Florida",49,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3302998.71
4275,"Travis","Solomon","Nevada",49,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",1759336.62
4279,"Espinoza","Nora","Alabama",49,"Single","",2,2,"BELOW AVG TOLERANCE",5740092.48
4376,"Mcdaniel","Camden","Nebraska",50,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",3809286.14
4382,"Pierce","Yolanda","Alabama",50,"Single","",5,2,"BELOW AVG TOLERANCE",2907936.83
4398,"Pierce","Basia","Illinois",50,"Single","Female",4,2,"BELOW AVG TOLERANCE",9263849.73
4405,"Boyer","Gloria","California",50,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2654411.33
4416,"Mcmahon","Wendy","Wyoming",50,"Single","Male",4,4,"ABOVE AVG TOLERANCE",5481621.22
4469,"Madden","Beverly","Maryland",50,"","Female",2,3,"AVERAGE TOLERANCE",9440931.9
4473,"Robertson","Brynn","Florida",50,"Married","Female",2,3,"AVERAGE TOLERANCE",10985903.77
4481,"Craig","Bree","California",50,"Married","Male",2,3,"AVERAGE TOLERANCE",6995027.07
4486,"Goodwin","Hope","Delaware",50,"Married","Male",2,3,"AVERAGE TOLERANCE",3900032.08
4490,"Horne","Paki","Maryland",50,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2294024.92
4493,"Knight","Brynn","Florida",50,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3827849.53
4607,"Murphy","Colleen","Florida",51,"Single","Male",5,4,"ABOVE AVG TOLERANCE",4168703.49
4626,"Walker","Angelica","Virginia",51,"","Female",4,4,"ABOVE AVG TOLERANCE",6819773.76
4633,"Dorsey","Oscar","California",51,"","Male",4,4,"ABOVE AVG TOLERANCE",6321206.59
4635,"Ferguson","Xavier","Florida",51,"Single","Male",4,3,"AVERAGE TOLERANCE",3436515.5
4636,"Fields","Devin","Florida",51,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2553894
4651,"Allison","Yolanda","Michigan",51,"","Male",3,3,"AVERAGE TOLERANCE",6723813.51
4677,"Osborne","Quin","Florida",51,"Married","Male",3,3,"AVERAGE TOLERANCE",6232004.58
4679,"Rutledge","Penelope","Pennsylvania",51,"Single","Male",3,4,"ABOVE AVG TOLERANCE",5881151.75
4708,"Sparks","Ignatius","Florida",51,"","Female",2,3,"AVERAGE TOLERANCE",9031727.67
4711,"Bowen","Rina","Maryland",51,"Married","Male",2,3,"AVERAGE TOLERANCE",5443646.52
4720,"Graham","Iona","Florida",51,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2943083.2
4726,"Mann","Stacy","Colorado",51,"Single","",2,2,"BELOW AVG TOLERANCE",4346820.61
4836,"Webb","Keefe","Maryland",52,"Single","Male",5,3,"AVERAGE TOLERANCE",3364636.66
4842,"Perez","Rinah","California",52,"Single","",5,3,"AVERAGE TOLERANCE",6643135.08
4857,"Merritt","Maris","Minnesota",52,"","Female",4,3,"AVERAGE TOLERANCE",4619964.52
4867,"Cabrera","Eliana","Georgia",52,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",3814306.22
4873,"Mcneil","Troy","Florida",52,"Single","Male",4,5,"HIGH RISK",4800438.86
4883,"Williams","Ignacia","Florida",52,"Married","",4,3,"AVERAGE TOLERANCE",4686521.47
4904,"Marshall","Elvis","Kansas",52,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2308775.89
4915,"Jimenez","Michael","Delaware",52,"Single","Female",2,3,"AVERAGE TOLERANCE",6623800.66
4929,"Hancock","Ryan","Kentucky",52,"Single","Male",2,4,"ABOVE AVG TOLERANCE",7395446.09
4932,"Moore","Nissim","Pennsylvania",52,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2762097.71
4936,"Sawyer","Inez","California",52,"Married","Male",2,3,"AVERAGE TOLERANCE",6884380.11
4941,"Mcclain","Emmanuel","Indiana",52,"Single","",2,2,"BELOW AVG TOLERANCE",5697736.46
5034,"Murray","Rigel","Indiana",53,"Married","Male",5,3,"AVERAGE TOLERANCE",7255513.74
5037,"Ray","Neil","Florida",53,"Single","Male",5,4,"ABOVE AVG TOLERANCE",5999027.36
5038,"Zamora","Axel","Maryland",53,"Single","Male",5,3,"AVERAGE TOLERANCE",6364657.04
5044,"Santiago","Rigel","Texas",53,"Single","",5,4,"ABOVE AVG TOLERANCE",5472231.91
5055,"Mcfadden","Hoyt","Florida",53,"Married","Female",4,3,"AVERAGE TOLERANCE",5906609.16
5059,"Rose","Vielka","Oregon",53,"","Female",4,3,"AVERAGE TOLERANCE",7711456.6
5061,"Shannon","Josephine","Connecticut",53,"Married","Female",4,3,"AVERAGE TOLERANCE",9845277.24
5064,"Adkins","Nolan","Colorado",53,"","Male",4,4,"ABOVE AVG TOLERANCE",2647023.83
5066,"Barnes","Hedwig","Ohio",53,"","Male",4,4,"ABOVE AVG TOLERANCE",3073067.23
5078,"Morrison","Eugenia","Minnesota",53,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",1845830.34
5091,"Clemons","Morgan","California",53,"Married","Male",3,4,"ABOVE AVG TOLERANCE",5271955.21
5107,"Mack","Jane","Pennsylvania",53,"","Male",3,4,"ABOVE AVG TOLERANCE",4816914.13
5120,"Bennett","Jerome","Connecticut",53,"Single","",3,4,"ABOVE AVG TOLERANCE",4304759.8
5122,"Combs","Lani","Wisconsin",53,"","Male",2,3,"AVERAGE TOLERANCE",4754546.69
5147,"Salinas","Upton","Florida",53,"Divorced","Male",2,3,"AVERAGE TOLERANCE",1979945.85
5266,"Mckenzie","Olympia","Ohio",54,"Married","",5,3,"AVERAGE TOLERANCE",6699917.37
5286,"Estes","Florence","Tennessee",54,"Married","Male",4,2,"BELOW AVG TOLERANCE",7271857.61
5320,"Stephens","Thaddeus","Kentucky",54,"Married","Male",3,2,"BELOW AVG TOLERANCE",3274016.72
5330,"Huff","Vance","Florida",54,"Married","Female",2,2,"BELOW AVG TOLERANCE",12786303.17
5339,"Best","Yuli","Wyoming",54,"Married","Male",2,2,"BELOW AVG TOLERANCE",9379204.3
5345,"Mckinney","Indira","Indiana",54,"Married","Male",2,2,"BELOW AVG TOLERANCE",3447409.76
5346,"Pittman","Imelda","California",54,"Married","Male",2,3,"AVERAGE TOLERANCE",5669604.76
5436,"Pate","Pascale","Florida",55,"Single","Male",5,3,"AVERAGE TOLERANCE",4052240
5437,"Pena","Candace","Florida",55,"Married","Male",5,4,"ABOVE AVG TOLERANCE",2900749.25
5461,"Rowe","Barrett","Connecticut",55,"Married","Female",4,3,"AVERAGE TOLERANCE",5027520.27
